sentence1,sentence2,score
USB vulnerabilitiies exploitation,Failure or malfunction of a sensor/actuator,0.19473333656787872
USB vulnerabilitiies exploitation,Failure or disruption of service,0.12674054503440857
USB vulnerabilitiies exploitation,Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,0.38419750332832336
USB vulnerabilitiies exploitation,Identity theft of driver,0.28315573930740356
USB vulnerabilitiies exploitation,Web application vulnerabilities,0.40529024600982666
USB vulnerabilitiies exploitation,Communication protocol and/or session hijacking,0.3581826686859131
USB vulnerabilitiies exploitation,Change of data or car components configuration,0.07552701979875565
USB vulnerabilitiies exploitation,Data loss,0.12566415965557098
USB vulnerabilitiies exploitation,Operator-sided data leakage in OEM and/or car devices,0.34042492508888245
USB vulnerabilitiies exploitation,Using information and/or devices from an unreliable source,0.21728192269802094
USB vulnerabilitiies exploitation,Collection of data not required for the driver-consented purpose,0.2897772192955017
USB vulnerabilitiies exploitation,Failure to meet contractual requirements,0.26537731289863586
USB vulnerabilitiies exploitation,Loss of GNSS signal,0.2171308398246765
USB vulnerabilitiies exploitation,Weak password,0.3849709630012512
USB vulnerabilitiies exploitation,CAN frame tampering,0.4620017409324646
USB vulnerabilitiies exploitation,Smart key jamming,0.23331885039806366
USB vulnerabilitiies exploitation,Data aggregation and profiling of the driver,0.1328894942998886
USB vulnerabilitiies exploitation,Remote arbitrary code execution on telematics unit (TCU),0.20233453810214996
USB vulnerabilitiies exploitation,Remote access via telematics unit (TCU),0.2051297277212143
USB vulnerabilitiies exploitation,"Message capture, analysis and replay",0.21067756414413452
USB vulnerabilitiies exploitation,Data aggregation and profiling of the vehicle from sensors,0.17528019845485687
USB vulnerabilitiies exploitation,Data aggregation and profiling of the vehicle from pseudonymous positions,0.29808375239372253
USB vulnerabilitiies exploitation,Smart key bruteforcing,0.34782302379608154
USB vulnerabilitiies exploitation,Arbitrary code execution on telematics unit (TCU) by tampering the device firmware,0.21576200425624847
USB vulnerabilitiies exploitation,CAN eavesdropping,0.2996465265750885
USB vulnerabilitiies exploitation,Spying and tracking of the driver,0.1549822837114334
USB vulnerabilitiies exploitation,Manipulation of hardware to extract sensitive data,0.23810526728630066
USB vulnerabilitiies exploitation,Tampering with telematics unit (TCU) firmware to extract sensitive data,0.261416494846344
USB vulnerabilitiies exploitation,Manipulation of firmware in vehicle devices,0.23472096025943756
USB vulnerabilitiies exploitation,Data aggregation and profiling of the vehicle from sensors and/or pseudonymous positions,0.3033978343009949
USB vulnerabilitiies exploitation,GPS spoofing,0.1535012423992157
USB vulnerabilitiies exploitation,Smart key cloning,0.10834372788667679
USB vulnerabilitiies exploitation,V2X message replay,0.2326359748840332
USB vulnerabilitiies exploitation,V2X data tampering,0.292136549949646
USB vulnerabilitiies exploitation,V2X eavesdropping,0.2649753987789154
USB vulnerabilitiies exploitation,Infotainment reverse engineering and alteration,0.10953618586063385
USB vulnerabilitiies exploitation,Insecure data transfer in OEM and/or car services,0.35487085580825806
USB vulnerabilitiies exploitation,Insufficient deletion of driver data,0.09155675768852234
USB vulnerabilitiies exploitation,Insufficient data quality in OEM and/or car services,0.13064412772655487
USB vulnerabilitiies exploitation,Insufficient data breach response from OEM,0.15835784375667572
USB vulnerabilitiies exploitation,Insufficient data structure model to handle driver rights,0.17104589939117432
USB vulnerabilitiies exploitation,"Inappropriate or non-transparent policies, terms and conditions to driver",0.29936128854751587
USB vulnerabilitiies exploitation,Missing or insufficient session expiration,0.16259492933750153
USB vulnerabilitiies exploitation,Inability of driver to access and modify data,0.16972669959068298
USB vulnerabilitiies exploitation,"Sharing, transfer or processing through 3rd party of driver data",0.2225542962551117
Car theft,Mobile app spoofing,0.21483750641345978
Car theft,Misleading information in OEM services,0.07840806245803833
Car theft,Failure or malfunction of a sensor/actuator,0.19021624326705933
Car theft,Failure or disruption of service,0.06948959082365036
Car theft,Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,0.20189550518989563
Car theft,Identity theft of driver,0.7667012214660645
Car theft,Web application vulnerabilities,0.1835854947566986
Car theft,Communication protocol and/or session hijacking,0.36035430431365967
Car theft,Change of data or car components configuration,0.40696975588798523
Car theft,Data loss,0.1454053372144699
Car theft,Operator-sided data leakage in OEM and/or car devices,0.5519299507141113
Car theft,Using information and/or devices from an unreliable source,0.19483967125415802
Car theft,Collection of data not required for the driver-consented purpose,0.2787289619445801
Car theft,Failure to meet contractual requirements,0.03932896628975868
Car theft,Loss of GNSS signal,0.08770333230495453
Car theft,Weak password,0.17625980079174042
Car theft,CAN frame tampering,0.1605614274740219
Car theft,Smart key jamming,0.30024459958076477
Car theft,Data aggregation and profiling of the driver,0.36838167905807495
Car theft,Remote arbitrary code execution on telematics unit (TCU),0.13650332391262054
Car theft,Remote access via telematics unit (TCU),0.07023299485445023
Car theft,"Message capture, analysis and replay",0.07769382745027542
Car theft,Data aggregation and profiling of the vehicle from sensors,0.3683386743068695
Car theft,Data aggregation and profiling of the vehicle from pseudonymous positions,0.259242981672287
Car theft,Smart key bruteforcing,0.2679944634437561
Car theft,Arbitrary code execution on telematics unit (TCU) by tampering the device firmware,0.23405173420906067
Car theft,CAN eavesdropping,0.16252371668815613
Car theft,Spying and tracking of the driver,0.375911682844162
Car theft,Manipulation of hardware to extract sensitive data,0.3270658254623413
Car theft,Tampering with telematics unit (TCU) firmware to extract sensitive data,0.2716091275215149
Car theft,Manipulation of firmware in vehicle devices,0.5446332693099976
Car theft,Data aggregation and profiling of the vehicle from sensors and/or pseudonymous positions,0.2972477674484253
Car theft,GPS spoofing,0.1964636594057083
Car theft,Smart key cloning,0.2176230549812317
Car theft,V2X message replay,0.060513075441122055
Car theft,V2X data tampering,0.22408618032932281
Car theft,V2X eavesdropping,0.152978777885437
Car theft,Infotainment reverse engineering and alteration,0.2798842191696167
Car theft,Insecure data transfer in OEM and/or car services,0.4768197536468506
Car theft,Insufficient deletion of driver data,0.3157723546028137
Car theft,Insufficient data quality in OEM and/or car services,0.4209598898887634
Car theft,Insufficient data breach response from OEM,-0.04018523171544075
Car theft,Insufficient data structure model to handle driver rights,0.3538052439689636
Car theft,"Inappropriate or non-transparent policies, terms and conditions to driver",0.28951317071914673
Car theft,Missing or insufficient session expiration,0.02733064815402031
Car theft,Inability of driver to access and modify data,0.31820008158683777
Car theft,"Sharing, transfer or processing through 3rd party of driver data",0.3644946217536926
Mobile app spoofing,Misleading information in OEM services,0.39924976229667664
Mobile app spoofing,Failure or malfunction of a sensor/actuator,0.28098562359809875
Mobile app spoofing,Failure or disruption of service,0.19272111356258392
Mobile app spoofing,Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,0.34849050641059875
Mobile app spoofing,Identity theft of driver,0.2833394408226013
Mobile app spoofing,Web application vulnerabilities,0.23786628246307373
Mobile app spoofing,Communication protocol and/or session hijacking,0.32323601841926575
Mobile app spoofing,Change of data or car components configuration,0.21598738431930542
Mobile app spoofing,Data loss,0.2667744755744934
Mobile app spoofing,Operator-sided data leakage in OEM and/or car devices,0.24661719799041748
Mobile app spoofing,Using information and/or devices from an unreliable source,0.5229316353797913
Mobile app spoofing,Collection of data not required for the driver-consented purpose,0.20031988620758057
Mobile app spoofing,Failure to meet contractual requirements,0.07668396830558777
Mobile app spoofing,Loss of GNSS signal,0.21148279309272766
Mobile app spoofing,Weak password,0.2713753879070282
Mobile app spoofing,CAN frame tampering,0.44671493768692017
Mobile app spoofing,Smart key jamming,0.38287484645843506
Mobile app spoofing,Data aggregation and profiling of the driver,0.13149747252464294
Mobile app spoofing,Remote arbitrary code execution on telematics unit (TCU),0.3140365183353424
Mobile app spoofing,Remote access via telematics unit (TCU),0.24437814950942993
Mobile app spoofing,"Message capture, analysis and replay",0.2738209068775177
Mobile app spoofing,Data aggregation and profiling of the vehicle from sensors,0.22505544126033783
Mobile app spoofing,Data aggregation and profiling of the vehicle from pseudonymous positions,0.2263709008693695
Mobile app spoofing,Smart key bruteforcing,0.2420566827058792
Mobile app spoofing,Arbitrary code execution on telematics unit (TCU) by tampering the device firmware,0.4991939961910248
Mobile app spoofing,CAN eavesdropping,0.2629060447216034
Mobile app spoofing,Spying and tracking of the driver,0.19710199534893036
Mobile app spoofing,Manipulation of hardware to extract sensitive data,0.25223445892333984
Mobile app spoofing,Tampering with telematics unit (TCU) firmware to extract sensitive data,0.40305057168006897
Mobile app spoofing,Manipulation of firmware in vehicle devices,0.4223443865776062
Mobile app spoofing,Data aggregation and profiling of the vehicle from sensors and/or pseudonymous positions,0.3090861439704895
Mobile app spoofing,GPS spoofing,0.5466858744621277
Mobile app spoofing,Smart key cloning,0.39485329389572144
Mobile app spoofing,V2X message replay,0.1434677243232727
Mobile app spoofing,V2X data tampering,0.39577406644821167
Mobile app spoofing,V2X eavesdropping,0.13861653208732605
Mobile app spoofing,Infotainment reverse engineering and alteration,0.2789648175239563
Mobile app spoofing,Insecure data transfer in OEM and/or car services,0.19475501775741577
Mobile app spoofing,Insufficient deletion of driver data,0.17309747636318207
Mobile app spoofing,Insufficient data quality in OEM and/or car services,0.17237795889377594
Mobile app spoofing,Insufficient data breach response from OEM,0.03388069197535515
Mobile app spoofing,Insufficient data structure model to handle driver rights,0.15971224009990692
Mobile app spoofing,"Inappropriate or non-transparent policies, terms and conditions to driver",0.16735200583934784
Mobile app spoofing,Missing or insufficient session expiration,0.1353408396244049
Mobile app spoofing,Inability of driver to access and modify data,0.1631826013326645
Mobile app spoofing,"Sharing, transfer or processing through 3rd party of driver data",0.13353794813156128
Misleading information in OEM services,Failure or malfunction of a sensor/actuator,0.23186618089675903
Misleading information in OEM services,Failure or disruption of service,0.22020968794822693
Misleading information in OEM services,Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,0.21732287108898163
Misleading information in OEM services,Identity theft of driver,0.14977724850177765
Misleading information in OEM services,Web application vulnerabilities,0.1433582454919815
Misleading information in OEM services,Communication protocol and/or session hijacking,0.09593996405601501
Misleading information in OEM services,Change of data or car components configuration,0.2796114683151245
Misleading information in OEM services,Data loss,0.27610868215560913
Misleading information in OEM services,Operator-sided data leakage in OEM and/or car devices,0.4365842044353485
Misleading information in OEM services,Using information and/or devices from an unreliable source,0.472701758146286
Misleading information in OEM services,Collection of data not required for the driver-consented purpose,0.28251901268959045
Misleading information in OEM services,Failure to meet contractual requirements,0.0951172485947609
Misleading information in OEM services,Loss of GNSS signal,0.27120736241340637
Misleading information in OEM services,Weak password,0.28439295291900635
Misleading information in OEM services,CAN frame tampering,0.3307346999645233
Misleading information in OEM services,Smart key jamming,0.17088653147220612
Misleading information in OEM services,Data aggregation and profiling of the driver,0.06463612616062164
Misleading information in OEM services,Remote arbitrary code execution on telematics unit (TCU),0.2571941316127777
Misleading information in OEM services,Remote access via telematics unit (TCU),0.3208744525909424
Misleading information in OEM services,"Message capture, analysis and replay",0.24800866842269897
Misleading information in OEM services,Data aggregation and profiling of the vehicle from sensors,0.04139144718647003
Misleading information in OEM services,Data aggregation and profiling of the vehicle from pseudonymous positions,0.24108244478702545
Misleading information in OEM services,Smart key bruteforcing,0.19377490878105164
Misleading information in OEM services,Arbitrary code execution on telematics unit (TCU) by tampering the device firmware,0.2971660792827606
Misleading information in OEM services,CAN eavesdropping,0.15348756313323975
Misleading information in OEM services,Spying and tracking of the driver,0.10359947383403778
Misleading information in OEM services,Manipulation of hardware to extract sensitive data,0.1896226704120636
Misleading information in OEM services,Tampering with telematics unit (TCU) firmware to extract sensitive data,0.27032387256622314
Misleading information in OEM services,Manipulation of firmware in vehicle devices,0.23742803931236267
Misleading information in OEM services,Data aggregation and profiling of the vehicle from sensors and/or pseudonymous positions,0.21888315677642822
Misleading information in OEM services,GPS spoofing,0.32181164622306824
Misleading information in OEM services,Smart key cloning,0.0937063917517662
Misleading information in OEM services,V2X message replay,0.3043745160102844
Misleading information in OEM services,V2X data tampering,0.36880311369895935
Misleading information in OEM services,V2X eavesdropping,0.16865326464176178
Misleading information in OEM services,Infotainment reverse engineering and alteration,0.37629497051239014
Misleading information in OEM services,Insecure data transfer in OEM and/or car services,0.37461361289024353
Misleading information in OEM services,Insufficient deletion of driver data,0.221394345164299
Misleading information in OEM services,Insufficient data quality in OEM and/or car services,0.45327359437942505
Misleading information in OEM services,Insufficient data breach response from OEM,0.4139389395713806
Misleading information in OEM services,Insufficient data structure model to handle driver rights,0.17983002960681915
Misleading information in OEM services,"Inappropriate or non-transparent policies, terms and conditions to driver",0.212495356798172
Misleading information in OEM services,Missing or insufficient session expiration,0.197413831949234
Misleading information in OEM services,Inability of driver to access and modify data,0.18565627932548523
Misleading information in OEM services,"Sharing, transfer or processing through 3rd party of driver data",0.24131575226783752
Failure or malfunction of a sensor/actuator,Failure or disruption of service,0.5350328087806702
Failure or malfunction of a sensor/actuator,Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,0.23637764155864716
Failure or malfunction of a sensor/actuator,Identity theft of driver,0.2358916699886322
Failure or malfunction of a sensor/actuator,Web application vulnerabilities,0.269469290971756
Failure or malfunction of a sensor/actuator,Communication protocol and/or session hijacking,0.25190722942352295
Failure or malfunction of a sensor/actuator,Change of data or car components configuration,0.2678089439868927
Failure or malfunction of a sensor/actuator,Data loss,0.3235020041465759
Failure or malfunction of a sensor/actuator,Operator-sided data leakage in OEM and/or car devices,0.3133045434951782
Failure or malfunction of a sensor/actuator,Using information and/or devices from an unreliable source,0.48410165309906006
Failure or malfunction of a sensor/actuator,Collection of data not required for the driver-consented purpose,0.31088346242904663
Failure or malfunction of a sensor/actuator,Failure to meet contractual requirements,0.3675737679004669
Failure or malfunction of a sensor/actuator,Loss of GNSS signal,0.3306414484977722
Failure or malfunction of a sensor/actuator,Weak password,0.1933729350566864
Failure or malfunction of a sensor/actuator,CAN frame tampering,0.38970962166786194
Failure or malfunction of a sensor/actuator,Smart key jamming,0.33355727791786194
Failure or malfunction of a sensor/actuator,Data aggregation and profiling of the driver,0.19577066600322723
Failure or malfunction of a sensor/actuator,Remote arbitrary code execution on telematics unit (TCU),0.3954797685146332
Failure or malfunction of a sensor/actuator,Remote access via telematics unit (TCU),0.29189997911453247
Failure or malfunction of a sensor/actuator,"Message capture, analysis and replay",0.3092694878578186
Failure or malfunction of a sensor/actuator,Data aggregation and profiling of the vehicle from sensors,0.3743811845779419
Failure or malfunction of a sensor/actuator,Data aggregation and profiling of the vehicle from pseudonymous positions,0.19966977834701538
Failure or malfunction of a sensor/actuator,Smart key bruteforcing,0.15915217995643616
Failure or malfunction of a sensor/actuator,Arbitrary code execution on telematics unit (TCU) by tampering the device firmware,0.4727255702018738
Failure or malfunction of a sensor/actuator,CAN eavesdropping,0.3110242784023285
Failure or malfunction of a sensor/actuator,Spying and tracking of the driver,0.2728589177131653
Failure or malfunction of a sensor/actuator,Manipulation of hardware to extract sensitive data,0.24394920468330383
Failure or malfunction of a sensor/actuator,Tampering with telematics unit (TCU) firmware to extract sensitive data,0.30613699555397034
Failure or malfunction of a sensor/actuator,Manipulation of firmware in vehicle devices,0.3318300247192383
Failure or malfunction of a sensor/actuator,Data aggregation and profiling of the vehicle from sensors and/or pseudonymous positions,0.4050350785255432
Failure or malfunction of a sensor/actuator,GPS spoofing,0.24358156323432922
Failure or malfunction of a sensor/actuator,Smart key cloning,0.2128903567790985
Failure or malfunction of a sensor/actuator,V2X message replay,0.12160328775644302
Failure or malfunction of a sensor/actuator,V2X data tampering,0.1859910786151886
Failure or malfunction of a sensor/actuator,V2X eavesdropping,0.15153516829013824
Failure or malfunction of a sensor/actuator,Infotainment reverse engineering and alteration,0.38965049386024475
Failure or malfunction of a sensor/actuator,Insecure data transfer in OEM and/or car services,0.23836421966552734
Failure or malfunction of a sensor/actuator,Insufficient deletion of driver data,0.37531304359436035
Failure or malfunction of a sensor/actuator,Insufficient data quality in OEM and/or car services,0.37724968791007996
Failure or malfunction of a sensor/actuator,Insufficient data breach response from OEM,0.2914312481880188
Failure or malfunction of a sensor/actuator,Insufficient data structure model to handle driver rights,0.3852841258049011
Failure or malfunction of a sensor/actuator,"Inappropriate or non-transparent policies, terms and conditions to driver",0.3434343636035919
Failure or malfunction of a sensor/actuator,Missing or insufficient session expiration,0.3114127218723297
Failure or malfunction of a sensor/actuator,Inability of driver to access and modify data,0.4146318733692169
Failure or malfunction of a sensor/actuator,"Sharing, transfer or processing through 3rd party of driver data",0.17104598879814148
Failure or disruption of service,Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,0.15613248944282532
Failure or disruption of service,Identity theft of driver,0.09552668035030365
Failure or disruption of service,Web application vulnerabilities,0.17540505528450012
Failure or disruption of service,Communication protocol and/or session hijacking,0.30117174983024597
Failure or disruption of service,Change of data or car components configuration,0.14057765901088715
Failure or disruption of service,Data loss,0.308161199092865
Failure or disruption of service,Operator-sided data leakage in OEM and/or car devices,0.06206313148140907
Failure or disruption of service,Using information and/or devices from an unreliable source,0.26441729068756104
Failure or disruption of service,Collection of data not required for the driver-consented purpose,0.12854547798633575
Failure or disruption of service,Failure to meet contractual requirements,0.4831579327583313
Failure or disruption of service,Loss of GNSS signal,0.36555057764053345
Failure or disruption of service,Weak password,0.2504556477069855
Failure or disruption of service,CAN frame tampering,0.23243482410907745
Failure or disruption of service,Smart key jamming,0.254391610622406
Failure or disruption of service,Data aggregation and profiling of the driver,-0.038230735808610916
Failure or disruption of service,Remote arbitrary code execution on telematics unit (TCU),0.17914284765720367
Failure or disruption of service,Remote access via telematics unit (TCU),0.16940218210220337
Failure or disruption of service,"Message capture, analysis and replay",0.23587113618850708
Failure or disruption of service,Data aggregation and profiling of the vehicle from sensors,0.0326102077960968
Failure or disruption of service,Data aggregation and profiling of the vehicle from pseudonymous positions,-0.021640995517373085
Failure or disruption of service,Smart key bruteforcing,0.05074084922671318
Failure or disruption of service,Arbitrary code execution on telematics unit (TCU) by tampering the device firmware,0.22290027141571045
Failure or disruption of service,CAN eavesdropping,0.10542389005422592
Failure or disruption of service,Spying and tracking of the driver,0.013933912850916386
Failure or disruption of service,Manipulation of hardware to extract sensitive data,0.0239567831158638
Failure or disruption of service,Tampering with telematics unit (TCU) firmware to extract sensitive data,0.11014055460691452
Failure or disruption of service,Manipulation of firmware in vehicle devices,0.10286262631416321
Failure or disruption of service,Data aggregation and profiling of the vehicle from sensors and/or pseudonymous positions,0.04761369153857231
Failure or disruption of service,GPS spoofing,0.1425442099571228
Failure or disruption of service,Smart key cloning,0.11477594822645187
Failure or disruption of service,V2X message replay,0.0898362323641777
Failure or disruption of service,V2X data tampering,-0.00641860393807292
Failure or disruption of service,V2X eavesdropping,-0.07273460924625397
Failure or disruption of service,Infotainment reverse engineering and alteration,0.16067816317081451
Failure or disruption of service,Insecure data transfer in OEM and/or car services,0.19004608690738678
Failure or disruption of service,Insufficient deletion of driver data,0.26870235800743103
Failure or disruption of service,Insufficient data quality in OEM and/or car services,0.3000783920288086
Failure or disruption of service,Insufficient data breach response from OEM,0.28759798407554626
Failure or disruption of service,Insufficient data structure model to handle driver rights,0.32773324847221375
Failure or disruption of service,"Inappropriate or non-transparent policies, terms and conditions to driver",0.3356541693210602
Failure or disruption of service,Missing or insufficient session expiration,0.33957138657569885
Failure or disruption of service,Inability of driver to access and modify data,0.4107897877693176
Failure or disruption of service,"Sharing, transfer or processing through 3rd party of driver data",0.06920880824327469
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Identity theft of driver,0.2703714668750763
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Web application vulnerabilities,0.3558768630027771
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Communication protocol and/or session hijacking,0.31299152970314026
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Change of data or car components configuration,0.10841522365808487
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Data loss,0.26848867535591125
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Operator-sided data leakage in OEM and/or car devices,0.3599960207939148
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Using information and/or devices from an unreliable source,0.4307757019996643
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Collection of data not required for the driver-consented purpose,0.40953361988067627
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Failure to meet contractual requirements,0.26729869842529297
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Loss of GNSS signal,0.15315954387187958
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Weak password,0.25202199816703796
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,CAN frame tampering,0.36128151416778564
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Smart key jamming,0.21095918118953705
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Data aggregation and profiling of the driver,0.18105992674827576
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Remote arbitrary code execution on telematics unit (TCU),0.28623148798942566
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Remote access via telematics unit (TCU),0.18914900720119476
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,"Message capture, analysis and replay",0.0839957520365715
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Data aggregation and profiling of the vehicle from sensors,0.1973593682050705
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Data aggregation and profiling of the vehicle from pseudonymous positions,0.3168438971042633
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Smart key bruteforcing,0.23266327381134033
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Arbitrary code execution on telematics unit (TCU) by tampering the device firmware,0.35565274953842163
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,CAN eavesdropping,0.3021411895751953
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Spying and tracking of the driver,0.29145583510398865
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Manipulation of hardware to extract sensitive data,0.3741019070148468
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Tampering with telematics unit (TCU) firmware to extract sensitive data,0.42834264039993286
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Manipulation of firmware in vehicle devices,0.3198890686035156
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Data aggregation and profiling of the vehicle from sensors and/or pseudonymous positions,0.33676430583000183
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,GPS spoofing,0.19286805391311646
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Smart key cloning,0.12423665076494217
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,V2X message replay,0.05101042240858078
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,V2X data tampering,0.37709885835647583
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,V2X eavesdropping,0.21468327939510345
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Infotainment reverse engineering and alteration,0.09221301972866058
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Insecure data transfer in OEM and/or car services,0.3519241511821747
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Insufficient deletion of driver data,0.29701894521713257
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Insufficient data quality in OEM and/or car services,0.22212079167366028
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Insufficient data breach response from OEM,0.26607877016067505
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Insufficient data structure model to handle driver rights,0.3572438657283783
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,"Inappropriate or non-transparent policies, terms and conditions to driver",0.47961124777793884
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Missing or insufficient session expiration,0.27600499987602234
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,Inability of driver to access and modify data,0.24193517863750458
Unauthorised violation of rules and regulations / breach of legislation / abuse of personal data,"Sharing, transfer or processing through 3rd party of driver data",0.21243500709533691
Identity theft of driver,Web application vulnerabilities,0.21686643362045288
Identity theft of driver,Communication protocol and/or session hijacking,0.4137860834598541
Identity theft of driver,Change of data or car components configuration,0.37117770314216614
Identity theft of driver,Data loss,0.24102966487407684
Identity theft of driver,Operator-sided data leakage in OEM and/or car devices,0.5555892586708069
Identity theft of driver,Using information and/or devices from an unreliable source,0.3256555199623108
Identity theft of driver,Collection of data not required for the driver-consented purpose,0.3657078146934509
Identity theft of driver,Failure to meet contractual requirements,0.10215000063180923
Identity theft of driver,Loss of GNSS signal,0.19566021859645844
Identity theft of driver,Weak password,0.22782090306282043
Identity theft of driver,CAN frame tampering,0.22936412692070007
Identity theft of driver,Smart key jamming,0.4068208932876587
Identity theft of driver,Data aggregation and profiling of the driver,0.4780375063419342
Identity theft of driver,Remote arbitrary code execution on telematics unit (TCU),0.2851201593875885
Identity theft of driver,Remote access via telematics unit (TCU),0.19538630545139313
Identity theft of driver,"Message capture, analysis and replay",0.1737702488899231
Identity theft of driver,Data aggregation and profiling of the vehicle from sensors,0.4594017267227173
Identity theft of driver,Data aggregation and profiling of the vehicle from pseudonymous positions,0.39229294657707214
Identity theft of driver,Smart key bruteforcing,0.41465649008750916
Identity theft of driver,Arbitrary code execution on telematics unit (TCU) by tampering the device firmware,0.33774125576019287
Identity theft of driver,CAN eavesdropping,0.24584372341632843
Identity theft of driver,Spying and tracking of the driver,0.49025630950927734
Identity theft of driver,Manipulation of hardware to extract sensitive data,0.4308673143386841
Identity theft of driver,Tampering with telematics unit (TCU) firmware to extract sensitive data,0.3984483778476715
Identity theft of driver,Manipulation of firmware in vehicle devices,0.5170021057128906
Identity theft of driver,Data aggregation and profiling of the vehicle from sensors and/or pseudonymous positions,0.42683693766593933
Identity theft of driver,GPS spoofing,0.34862813353538513
Identity theft of driver,Smart key cloning,0.34830886125564575
Identity theft of driver,V2X message replay,0.1184612587094307
Identity theft of driver,V2X data tampering,0.292606920003891
Identity theft of driver,V2X eavesdropping,0.20569095015525818
Identity theft of driver,Infotainment reverse engineering and alteration,0.3088851869106293
Identity theft of driver,Insecure data transfer in OEM and/or car services,0.47509852051734924
Identity theft of driver,Insufficient deletion of driver data,0.39877644181251526
Identity theft of driver,Insufficient data quality in OEM and/or car services,0.383706271648407
Identity theft of driver,Insufficient data breach response from OEM,-0.0010875246953219175
Identity theft of driver,Insufficient data structure model to handle driver rights,0.381034791469574
Identity theft of driver,"Inappropriate or non-transparent policies, terms and conditions to driver",0.3219127058982849
Identity theft of driver,Missing or insufficient session expiration,0.08733795583248138
Identity theft of driver,Inability of driver to access and modify data,0.38874706625938416
Identity theft of driver,"Sharing, transfer or processing through 3rd party of driver data",0.38664746284484863
Web application vulnerabilities,Communication protocol and/or session hijacking,0.19754348695278168
Web application vulnerabilities,Change of data or car components configuration,0.11243429780006409
Web application vulnerabilities,Data loss,0.20976069569587708
Web application vulnerabilities,Operator-sided data leakage in OEM and/or car devices,0.2406717836856842
Web application vulnerabilities,Using information and/or devices from an unreliable source,0.2712212800979614
Web application vulnerabilities,Collection of data not required for the driver-consented purpose,0.2093614786863327
Web application vulnerabilities,Failure to meet contractual requirements,0.15978772938251495
Web application vulnerabilities,Loss of GNSS signal,0.052290771156549454
Web application vulnerabilities,Weak password,0.4573482871055603
Web application vulnerabilities,CAN frame tampering,0.2995404005050659
Web application vulnerabilities,Smart key jamming,0.2793191075325012
Web application vulnerabilities,Data aggregation and profiling of the driver,0.19349561631679535
Web application vulnerabilities,Remote arbitrary code execution on telematics unit (TCU),0.1635868102312088
Web application vulnerabilities,Remote access via telematics unit (TCU),0.14104437828063965
Web application vulnerabilities,"Message capture, analysis and replay",0.13317234814167023
Web application vulnerabilities,Data aggregation and profiling of the vehicle from sensors,0.2660180628299713
Web application vulnerabilities,Data aggregation and profiling of the vehicle from pseudonymous positions,0.26636803150177
Web application vulnerabilities,Smart key bruteforcing,0.24113035202026367
