sentence1,sentence2,score
"Message capture, analysis and replay",Insufficient data quality in OEM and/or car services,0.11994694173336029
"Message capture, analysis and replay",Insufficient data structure model to handle driver rights,0.16806663572788239
"Message capture, analysis and replay","Inappropriate or non-transparent policies, terms and conditions to driver",0.12364360690116882
"Message capture, analysis and replay",Inability of driver to access and modify data,0.28724586963653564
Communication eavesdropping in vehicle components,Manipulation of hardware to extract sensitive data,0.4473379850387573
Communication eavesdropping in vehicle components,V2X manipulation and compromise,0.22547926008701324
Communication eavesdropping in vehicle components,Insufficient data quality in OEM and/or car services,0.38920220732688904
Communication eavesdropping in vehicle components,Insufficient data structure model to handle driver rights,0.4243873953819275
Communication eavesdropping in vehicle components,"Inappropriate or non-transparent policies, terms and conditions to driver",0.34641560912132263
Communication eavesdropping in vehicle components,Inability of driver to access and modify data,0.3826121389865875
Manipulation of hardware to extract sensitive data,V2X manipulation and compromise,0.28881195187568665
Manipulation of hardware to extract sensitive data,Insufficient data quality in OEM and/or car services,0.23811455070972443
Manipulation of hardware to extract sensitive data,Insufficient data structure model to handle driver rights,0.18152768909931183
Manipulation of hardware to extract sensitive data,"Inappropriate or non-transparent policies, terms and conditions to driver",0.1780860722064972
Manipulation of hardware to extract sensitive data,Inability of driver to access and modify data,0.20758315920829773
V2X manipulation and compromise,Insufficient data quality in OEM and/or car services,0.11689965426921844
V2X manipulation and compromise,Insufficient data structure model to handle driver rights,0.08601735532283783
V2X manipulation and compromise,"Inappropriate or non-transparent policies, terms and conditions to driver",0.222041517496109
V2X manipulation and compromise,Inability of driver to access and modify data,0.16867545247077942
Insufficient data quality in OEM and/or car services,Insufficient data structure model to handle driver rights,0.6212252378463745
Insufficient data quality in OEM and/or car services,"Inappropriate or non-transparent policies, terms and conditions to driver",0.4903740882873535
Insufficient data quality in OEM and/or car services,Inability of driver to access and modify data,0.4117929935455322
Insufficient data structure model to handle driver rights,"Inappropriate or non-transparent policies, terms and conditions to driver",0.6115772128105164
Insufficient data structure model to handle driver rights,Inability of driver to access and modify data,0.6678494811058044
"Inappropriate or non-transparent policies, terms and conditions to driver",Inability of driver to access and modify data,0.5364181399345398
